DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	0.162875	16	2	3	1	6	1	1	0	12761	28	0	43.4769	0	0
UL	0.162982	16	2	3	7	6	1	1	0	12761	28	0	43.6055 	0	0
DL	0.163125	16	3	0	1	6	1	1	0	12761	28	0	43.7456	0	0
UL	0.163232	16	3	0	7	6	1	1	0	12761	28	0	43.6932 	0	0
DL	0.163375	16	3	1	1	6	1	1	0	12761	28	0	43.6324	0	0
UL	0.163482	16	3	1	7	6	1	1	0	12761	28	0	43.4206 	0	0
DL	0.163625	16	3	2	1	6	1	1	0	12761	28	0	43.649	0	0
UL	0.163732	16	3	2	7	6	1	1	0	12761	28	0	43.5488 	0	0
DL	0.163875	16	3	3	1	6	1	1	0	12761	28	0	43.5621	0	0
UL	0.163982	16	3	3	7	6	1	1	0	12761	28	0	43.4625 	0	0
DL	0.164125	16	4	0	1	6	1	1	0	12761	28	0	43.2958	0	0
UL	0.164232	16	4	0	7	6	1	1	0	12761	28	0	43.3214 	0	0
DL	0.164375	16	4	1	1	6	1	1	0	12761	28	0	43.132	0	0
UL	0.164482	16	4	1	7	6	1	1	0	12761	28	0	43.0973 	0	0
DL	0.164625	16	4	2	1	6	1	1	0	12761	28	0	43.0333	0	0
UL	0.164732	16	4	2	7	6	1	1	0	12761	28	0	43.0944 	0	0
DL	0.164875	16	4	3	1	6	1	1	0	12761	28	0	43.0878	0	0
UL	0.164982	16	4	3	7	6	1	1	0	12761	28	0	43.2031 	0	0
DL	0.165125	16	5	0	1	6	1	1	0	12761	28	0	43.1794	0	0
UL	0.165232	16	5	0	7	6	1	1	0	12761	28	0	43.3412 	0	0
DL	0.165375	16	5	1	1	6	1	1	0	12761	28	0	43.4464	0	0
UL	0.165482	16	5	1	7	6	1	1	0	12761	28	0	43.4323 	0	0
DL	0.165625	16	5	2	1	6	1	1	0	12761	28	0	43.4152	0	0
UL	0.165732	16	5	2	7	6	1	1	0	12761	28	0	43.455 	0	0
DL	0.165875	16	5	3	1	6	1	1	0	12761	28	0	43.3956	0	0
UL	0.165982	16	5	3	7	6	1	1	0	12761	28	0	43.3634 	0	0
DL	0.166125	16	6	0	1	6	1	1	0	12761	28	0	43.1924	0	0
UL	0.166232	16	6	0	7	6	1	1	0	12761	28	0	43.0411 	0	0
DL	0.166375	16	6	1	1	6	1	1	0	12761	28	0	43.0872	0	0
UL	0.166482	16	6	1	7	6	1	1	0	12761	28	0	43.1011 	0	0
DL	0.166625	16	6	2	1	6	1	1	0	12761	28	0	43.1391	0	0
UL	0.166732	16	6	2	7	6	1	1	0	12761	28	0	43.0683 	0	0
DL	0.166875	16	6	3	1	6	1	1	0	12761	28	0	43.1277	0	0
UL	0.166982	16	6	3	7	6	1	1	0	12761	28	0	43.3642 	0	0
DL	0.167125	16	7	0	1	6	1	1	0	12761	28	0	43.3101	0	0
UL	0.167232	16	7	0	7	6	1	1	0	12761	28	0	43.41 	0	0
DL	0.167375	16	7	1	1	6	1	1	0	12761	28	0	43.5375	0	0
UL	0.167482	16	7	1	7	6	1	1	0	12761	28	0	43.7006 	0	0
DL	0.167625	16	7	2	1	6	1	1	0	12761	28	0	43.737	0	0
UL	0.167732	16	7	2	7	6	1	1	0	12761	28	0	43.7003 	0	0
DL	0.167875	16	7	3	1	6	1	1	0	12761	28	0	43.6956	0	0
UL	0.167982	16	7	3	7	6	1	1	0	12761	28	0	43.6836 	0	0
DL	0.168125	16	8	0	1	6	1	1	0	12761	28	0	43.7877	0	0
UL	0.168232	16	8	0	7	6	1	1	0	12761	28	0	43.721 	0	0
DL	0.168375	16	8	1	1	6	1	1	0	12761	28	0	43.6955	0	0
UL	0.168482	16	8	1	7	6	1	1	0	12761	28	0	43.7176 	0	0
DL	0.168625	16	8	2	1	6	1	1	0	12761	28	0	43.7149	0	0
UL	0.168732	16	8	2	7	6	1	1	0	12761	28	0	43.5726 	0	0
DL	0.168875	16	8	3	1	6	1	1	0	12761	28	0	43.6668	0	0
UL	0.168982	16	8	3	7	6	1	1	0	12761	28	0	43.582 	0	0
DL	0.169125	16	9	0	1	6	1	1	0	12761	28	0	43.6992	0	0
UL	0.169232	16	9	0	7	6	1	1	0	12761	28	0	43.8271 	0	0
DL	0.169375	16	9	1	1	6	1	1	0	12761	28	0	43.7248	0	0
UL	0.169482	16	9	1	7	6	1	1	0	12761	28	0	43.7001 	0	0
DL	0.169625	16	9	2	1	6	1	1	0	12761	28	0	43.6805	0	0
UL	0.169732	16	9	2	7	6	1	1	0	12761	28	0	43.6116 	0	0
DL	0.169875	16	9	3	1	6	1	1	0	12761	28	0	43.7277	0	0
UL	0.169982	16	9	3	7	6	1	1	0	12761	28	0	43.7995 	0	0
DL	0.170125	17	0	0	1	6	1	1	0	12761	28	0	43.7418	0	0
UL	0.170232	17	0	0	7	6	1	1	0	12761	28	0	43.7364 	0	0
DL	0.170375	17	0	1	1	6	1	1	0	12761	28	0	43.8221	0	0
UL	0.170482	17	0	1	7	6	1	1	0	12761	28	0	43.7198 	0	0
DL	0.170625	17	0	2	1	6	1	1	0	12761	28	0	43.6782	0	0
UL	0.170732	17	0	2	7	6	1	1	0	12761	28	0	43.6126 	0	0
DL	0.170875	17	0	3	1	6	1	1	0	12761	28	0	43.6411	0	0
UL	0.170982	17	0	3	7	6	1	1	0	12761	28	0	43.7518 	0	0
DL	0.171125	17	1	0	1	6	1	1	0	12761	28	0	43.7262	0	0
UL	0.171232	17	1	0	7	6	1	1	0	12761	28	0	43.6194 	0	0
DL	0.171375	17	1	1	1	6	1	1	0	12761	28	0	43.6709	0	0
UL	0.171482	17	1	1	7	6	1	1	0	12761	28	0	43.5937 	0	0
DL	0.171625	17	1	2	1	6	1	1	0	12761	28	0	43.7644	0	0
UL	0.171732	17	1	2	7	6	1	1	0	12761	28	0	43.7769 	0	0
DL	0.171875	17	1	3	1	6	1	1	0	12761	28	0	43.6369	0	0
UL	0.171982	17	1	3	7	6	1	1	0	12761	28	0	43.8287 	0	0
DL	0.172125	17	2	0	1	6	1	1	0	12761	28	0	43.6256	0	0
UL	0.172232	17	2	0	7	6	1	1	0	12761	28	0	43.5494 	0	0
DL	0.172375	17	2	1	1	6	1	1	0	12761	28	0	43.4835	0	0
UL	0.172482	17	2	1	7	6	1	1	0	12761	28	0	43.6181 	0	0
DL	0.172625	17	2	2	1	6	1	1	0	12761	28	0	43.5926	0	0
UL	0.172732	17	2	2	7	6	1	1	0	12761	28	0	43.507 	0	0
DL	0.172875	17	2	3	1	6	1	1	0	12761	28	0	43.5778	0	0
UL	0.172982	17	2	3	7	6	1	1	0	12761	28	0	43.5533 	0	0
DL	0.173125	17	3	0	1	6	1	1	0	12761	28	0	43.6443	0	0
UL	0.173232	17	3	0	7	6	1	1	0	12761	28	0	43.6316 	0	0
DL	0.173375	17	3	1	1	6	1	1	0	12761	28	0	43.5958	0	0
UL	0.173482	17	3	1	7	6	1	1	0	12761	28	0	43.5872 	0	0
DL	0.173625	17	3	2	1	6	1	1	0	12761	28	0	43.6624	0	0
UL	0.173732	17	3	2	7	6	1	1	0	12761	28	0	43.807 	0	0
DL	0.173875	17	3	3	1	6	1	1	0	12761	28	0	43.5822	0	0
UL	0.173982	17	3	3	7	6	1	1	0	12761	28	0	43.4268 	0	0
DL	0.174125	17	4	0	1	6	1	1	0	12761	28	0	43.4787	0	0
UL	0.174232	17	4	0	7	6	1	1	0	12761	28	0	43.6529 	0	0
DL	0.174375	17	4	1	1	6	1	1	0	12761	28	0	43.5816	0	0
UL	0.174482	17	4	1	7	6	1	1	0	12761	28	0	43.5886 	0	0
DL	0.174625	17	4	2	1	6	1	1	0	12761	28	0	43.67	0	0
UL	0.174732	17	4	2	7	6	1	1	0	12761	28	0	43.6627 	0	0
DL	0.174875	17	4	3	1	6	1	1	0	12761	28	0	43.7414	0	0
UL	0.174982	17	4	3	7	6	1	1	0	12761	28	0	43.6607 	0	0
DL	0.175125	17	5	0	1	6	1	1	0	12761	28	0	43.5376	0	0
UL	0.175232	17	5	0	7	6	1	1	0	12761	28	0	43.6072 	0	0
DL	0.175375	17	5	1	1	6	1	1	0	12761	28	0	43.6197	0	0
UL	0.175482	17	5	1	7	6	1	1	0	12761	28	0	43.6026 	0	0
DL	0.175625	17	5	2	1	6	1	1	0	12761	28	0	43.4693	0	0
UL	0.175732	17	5	2	7	6	1	1	0	12761	28	0	43.4561 	0	0
DL	0.175875	17	5	3	1	6	1	1	0	12761	28	0	43.5446	0	0
UL	0.175982	17	5	3	7	6	1	1	0	12761	28	0	43.587 	0	0
DL	0.176125	17	6	0	1	6	1	1	0	12761	28	0	43.8212	0	0
UL	0.176232	17	6	0	7	6	1	1	0	12761	28	0	43.8287 	0	0
DL	0.176375	17	6	1	1	6	1	1	0	12761	28	0	43.7401	0	0
UL	0.176482	17	6	1	7	6	1	1	0	12761	28	0	43.617 	0	0
DL	0.176625	17	6	2	1	6	1	1	0	12761	28	0	43.6967	0	0
UL	0.176732	17	6	2	7	6	1	1	0	12761	28	0	43.5148 	0	0
DL	0.176875	17	6	3	1	6	1	1	0	12761	28	0	43.6464	0	0
UL	0.176982	17	6	3	7	6	1	1	0	12761	28	0	43.6625 	0	0
DL	0.177125	17	7	0	1	6	1	1	0	12761	28	0	43.696	0	0
UL	0.177232	17	7	0	7	6	1	1	0	12761	28	0	43.737 	0	0
DL	0.177375	17	7	1	1	6	1	1	0	12761	28	0	43.7261	0	0
UL	0.177482	17	7	1	7	6	1	1	0	12761	28	0	43.714 	0	0
DL	0.177625	17	7	2	1	6	1	1	0	12761	28	0	43.609	0	0
UL	0.177732	17	7	2	7	6	1	1	0	12761	28	0	43.5374 	0	0
DL	0.177875	17	7	3	1	6	1	1	0	12761	28	0	43.6596	0	0
UL	0.177982	17	7	3	7	6	1	1	0	12761	28	0	43.6822 	0	0
DL	0.178125	17	8	0	1	6	1	1	0	12761	28	0	43.696	0	0
UL	0.178232	17	8	0	7	6	1	1	0	12761	28	0	43.6816 	0	0
DL	0.178375	17	8	1	1	6	1	1	0	12761	28	0	43.5452	0	0
UL	0.178482	17	8	1	7	6	1	1	0	12761	28	0	43.3704 	0	0
DL	0.178625	17	8	2	1	6	1	1	0	12761	28	0	43.291	0	0
UL	0.178732	17	8	2	7	6	1	1	0	12761	28	0	43.1569 	0	0
DL	0.178875	17	8	3	1	6	1	1	0	12761	28	0	43.2033	0	0
UL	0.178982	17	8	3	7	6	1	1	0	12761	28	0	43.0825 	0	0
DL	0.179125	17	9	0	1	6	1	1	0	12761	28	0	42.9394	0	0
UL	0.179232	17	9	0	7	6	1	1	0	12761	28	0	42.9951 	0	0
DL	0.179375	17	9	1	1	6	1	1	0	12761	28	0	42.8318	0	0
UL	0.179482	17	9	1	7	6	1	1	0	12761	28	0	42.8815 	0	0
DL	0.179625	17	9	2	1	6	1	1	0	12761	28	0	42.9652	0	0
UL	0.179732	17	9	2	7	6	1	1	0	12761	28	0	42.911 	0	0
DL	0.179875	17	9	3	1	6	1	1	0	12761	28	0	42.9049	0	0
UL	0.179982	17	9	3	7	6	1	1	0	12761	28	0	42.945 	0	0
DL	0.180125	18	0	0	1	6	1	1	0	12761	28	0	42.9811	0	0
UL	0.180232	18	0	0	7	6	1	1	0	12761	28	0	43.0339 	0	0
DL	0.180375	18	0	1	1	6	1	1	0	12761	28	0	42.8709	0	0
UL	0.180482	18	0	1	7	6	1	1	0	12761	28	0	42.9055 	0	0
DL	0.180625	18	0	2	1	6	1	1	0	12761	28	0	42.8524	0	0
UL	0.180732	18	0	2	7	6	1	1	0	12761	28	0	42.88 	0	0
DL	0.180875	18	0	3	1	6	1	1	0	12761	28	0	42.7595	0	0
UL	0.180982	18	0	3	7	6	1	1	0	12761	28	0	42.914 	0	0
DL	0.181125	18	1	0	1	6	1	1	0	12761	28	0	42.8521	0	0
UL	0.181232	18	1	0	7	6	1	1	0	12761	28	0	42.9243 	0	0
DL	0.181375	18	1	1	1	6	1	1	0	12761	28	0	42.9628	0	0
UL	0.181482	18	1	1	7	6	1	1	0	12761	28	0	42.9884 	0	0
DL	0.181625	18	1	2	1	6	1	1	0	12761	28	0	43.0651	0	0
UL	0.181732	18	1	2	7	6	1	1	0	12761	28	0	43.167 	0	0
DL	0.181875	18	1	3	1	6	1	1	0	12761	28	0	42.9794	0	0
UL	0.181982	18	1	3	7	6	1	1	0	12761	28	0	42.8483 	0	0
DL	0.182125	18	2	0	1	6	1	1	0	12761	28	0	42.8731	0	0
UL	0.182232	18	2	0	7	6	1	1	0	12761	28	0	42.8284 	0	0
DL	0.182375	18	2	1	1	6	1	1	0	12761	28	0	42.7559	0	0
UL	0.182482	18	2	1	7	6	1	1	0	12761	28	0	42.8711 	0	0
DL	0.182625	18	2	2	1	6	1	1	0	12761	28	0	42.9063	0	0
UL	0.182732	18	2	2	7	6	1	1	0	12761	28	0	42.9494 	0	0
DL	0.182875	18	2	3	1	6	1	1	0	12761	28	0	42.7936	0	0
UL	0.182982	18	2	3	7	6	1	1	0	12761	28	0	42.6498 	0	0
DL	0.183125	18	3	0	1	6	1	1	0	12761	28	0	42.5356	0	0
UL	0.183232	18	3	0	7	6	1	1	0	12761	28	0	42.4796 	0	0
DL	0.183375	18	3	1	1	6	1	1	0	12761	28	0	42.3399	0	0
UL	0.183482	18	3	1	7	6	1	1	0	12761	28	0	42.4626 	0	0
DL	0.183625	18	3	2	1	6	1	1	0	12761	28	0	42.4472	0	0
UL	0.183732	18	3	2	7	6	1	1	0	12761	28	0	42.3366 	0	0
DL	0.183875	18	3	3	1	6	1	1	0	12761	28	0	42.4056	0	0
UL	0.183982	18	3	3	7	6	1	1	0	12761	28	0	42.5484 	0	0
DL	0.184125	18	4	0	1	6	1	1	0	12761	28	0	42.5449	0	0
UL	0.184232	18	4	0	7	6	1	1	0	12761	28	0	42.6672 	0	0
DL	0.184375	18	4	1	1	6	1	1	0	12761	28	0	42.6021	0	0
UL	0.184482	18	4	1	7	6	1	1	0	12761	28	0	42.7775 	0	0
DL	0.184625	18	4	2	1	6	1	1	0	12761	28	0	42.6818	0	0
UL	0.184732	18	4	2	7	6	1	1	0	12761	28	0	42.5024 	0	0
DL	0.184875	18	4	3	1	6	1	1	0	12761	28	0	42.4367	0	0
UL	0.184982	18	4	3	7	6	1	1	0	12761	28	0	42.4657 	0	0
DL	0.185125	18	5	0	1	6	1	1	0	12761	28	0	42.4524	0	0
UL	0.185232	18	5	0	7	6	1	1	0	12761	28	0	42.4668 	0	0
DL	0.185375	18	5	1	1	6	1	1	0	12761	28	0	42.5508	0	0
UL	0.185482	18	5	1	7	6	1	1	0	12761	28	0	42.4132 	0	0
DL	0.185625	18	5	2	1	6	1	1	0	12761	28	0	42.5784	0	0
UL	0.185732	18	5	2	7	6	1	1	0	12761	28	0	42.6076 	0	0
DL	0.185875	18	5	3	1	6	1	1	0	12761	28	0	42.7537	0	0
UL	0.185982	18	5	3	7	6	1	1	0	12761	28	0	42.7142 	0	0
DL	0.186125	18	6	0	1	6	1	1	0	12761	28	0	42.7683	0	0
UL	0.186232	18	6	0	7	6	1	1	0	12761	28	0	42.921 	0	0
DL	0.186375	18	6	1	1	6	1	1	0	12761	28	0	43.193	0	0
UL	0.186482	18	6	1	7	6	1	1	0	12761	28	0	43.0481 	0	0
DL	0.186625	18	6	2	1	6	1	1	0	12761	28	0	43.0192	0	0
UL	0.186732	18	6	2	7	6	1	1	0	12761	28	0	43.033 	0	0
DL	0.186875	18	6	3	1	6	1	1	0	12761	28	0	43.0701	0	0
UL	0.186982	18	6	3	7	6	1	1	0	12761	28	0	43.1448 	0	0
DL	0.187125	18	7	0	1	6	1	1	0	12761	28	0	43.0813	0	0
UL	0.187232	18	7	0	7	6	1	1	0	12761	28	0	43.0291 	0	0
DL	0.187375	18	7	1	1	6	1	1	0	12761	28	0	43.0957	0	0
UL	0.187482	18	7	1	7	6	1	1	0	12761	28	0	43.0585 	0	0
DL	0.187625	18	7	2	1	6	1	1	0	12761	28	0	43.0857	0	0
UL	0.187732	18	7	2	7	6	1	1	0	12761	28	0	43.0297 	0	0
DL	0.187875	18	7	3	1	6	1	1	0	12761	28	0	43.0623	0	0
UL	0.187982	18	7	3	7	6	1	1	0	12761	28	0	43.041 	0	0
DL	0.188125	18	8	0	1	6	1	1	0	12761	28	0	42.8697	0	0
UL	0.188232	18	8	0	7	6	1	1	0	12761	28	0	42.8165 	0	0
DL	0.188375	18	8	1	1	6	1	1	0	12761	28	0	42.9492	0	0
UL	0.188482	18	8	1	7	6	1	1	0	12761	28	0	43.0493 	0	0
DL	0.188625	18	8	2	1	6	1	1	0	12761	28	0	43.0219	0	0
UL	0.188732	18	8	2	7	6	1	1	0	12761	28	0	43.0946 	0	0
DL	0.188875	18	8	3	1	6	1	1	0	12761	28	0	42.9682	0	0
UL	0.188982	18	8	3	7	6	1	1	0	12761	28	0	43.0767 	0	0
DL	0.189125	18	9	0	1	6	1	1	0	12761	28	0	43.1839	0	0
UL	0.189232	18	9	0	7	6	1	1	0	12761	28	0	43.1361 	0	0
DL	0.189375	18	9	1	1	6	1	1	0	12761	28	0	43.1582	0	0
UL	0.189482	18	9	1	7	6	1	1	0	12761	28	0	43.1023 	0	0
DL	0.189625	18	9	2	1	6	1	1	0	12761	28	0	43.1299	0	0
UL	0.189732	18	9	2	7	6	1	1	0	12761	28	0	43.0878 	0	0
DL	0.189875	18	9	3	1	6	1	1	0	12761	28	0	43.1641	0	0
UL	0.189982	18	9	3	7	6	1	1	0	12761	28	0	43.0243 	0	0
DL	0.190125	19	0	0	1	6	1	1	0	12761	28	0	42.8936	0	0
UL	0.190232	19	0	0	7	6	1	1	0	12761	28	0	42.8565 	0	0
DL	0.190375	19	0	1	1	6	1	1	0	12761	28	0	42.8504	0	0
UL	0.190482	19	0	1	7	6	1	1	0	12761	28	0	42.9281 	0	0
DL	0.190625	19	0	2	1	6	1	1	0	12761	28	0	42.8888	0	0
UL	0.190732	19	0	2	7	6	1	1	0	12761	28	0	42.8512 	0	0
DL	0.190875	19	0	3	1	6	1	1	0	12761	28	0	42.8537	0	0
UL	0.190982	19	0	3	7	6	1	1	0	12761	28	0	42.7451 	0	0
DL	0.191125	19	1	0	1	6	1	1	0	12761	28	0	42.7309	0	0
UL	0.191232	19	1	0	7	6	1	1	0	12761	28	0	42.7023 	0	0
DL	0.191375	19	1	1	1	6	1	1	0	12761	28	0	42.7887	0	0
UL	0.191482	19	1	1	7	6	1	1	0	12761	28	0	42.8832 	0	0
DL	0.191625	19	1	2	1	6	1	1	0	12761	28	0	43.0328	0	0
UL	0.191732	19	1	2	7	6	1	1	0	12761	28	0	43.0135 	0	0
DL	0.191875	19	1	3	1	6	1	1	0	12761	28	0	42.939	0	0
UL	0.191982	19	1	3	7	6	1	1	0	12761	28	0	42.9004 	0	0
DL	0.192125	19	2	0	1	6	1	1	0	12761	28	0	43.0675	0	0
UL	0.192232	19	2	0	7	6	1	1	0	12761	28	0	43.0273 	0	0
DL	0.192375	19	2	1	1	6	1	1	0	12761	28	0	42.9102	0	0
UL	0.192482	19	2	1	7	6	1	1	0	12761	28	0	42.968 	0	0
DL	0.192625	19	2	2	1	6	1	1	0	12761	28	0	43.1115	0	0
UL	0.192732	19	2	2	7	6	1	1	0	12761	28	0	43.0833 	0	0
DL	0.192875	19	2	3	1	6	1	1	0	12761	28	0	43.2356	0	0
UL	0.192982	19	2	3	7	6	1	1	0	12761	28	0	43.1705 	0	0
DL	0.193125	19	3	0	1	6	1	1	0	12761	28	0	43.1622	0	0
UL	0.193232	19	3	0	7	6	1	1	0	12761	28	0	43.1548 	0	0
DL	0.193375	19	3	1	1	6	1	1	0	12761	28	0	43.2767	0	0
UL	0.193482	19	3	1	7	6	1	1	0	12761	28	0	43.1359 	0	0
DL	0.193625	19	3	2	1	6	1	1	0	12761	28	0	43.231	0	0
UL	0.193732	19	3	2	7	6	1	1	0	12761	28	0	43.11 	0	0
DL	0.193875	19	3	3	1	6	1	1	0	12761	28	0	43.1532	0	0
UL	0.193982	19	3	3	7	6	1	1	0	12761	28	0	43.1637 	0	0
DL	0.194125	19	4	0	1	6	1	1	0	12761	28	0	43.33	0	0
UL	0.194232	19	4	0	7	6	1	1	0	12761	28	0	43.3602 	0	0
DL	0.194375	19	4	1	1	6	1	1	0	12761	28	0	43.4238	0	0
UL	0.194482	19	4	1	7	6	1	1	0	12761	28	0	43.3795 	0	0
DL	0.194625	19	4	2	1	6	1	1	0	12761	28	0	43.4452	0	0
UL	0.194732	19	4	2	7	6	1	1	0	12761	28	0	43.1815 	0	0
DL	0.194875	19	4	3	1	6	1	1	0	12761	28	0	43.3018	0	0
UL	0.194982	19	4	3	7	6	1	1	0	12761	28	0	43.2823 	0	0
DL	0.195125	19	5	0	1	6	1	1	0	12761	28	0	43.4127	0	0
UL	0.195232	19	5	0	7	6	1	1	0	12761	28	0	43.5337 	0	0
DL	0.195375	19	5	1	1	6	1	1	0	12761	28	0	43.4499	0	0
UL	0.195482	19	5	1	7	6	1	1	0	12761	28	0	43.4263 	0	0
DL	0.195625	19	5	2	1	6	1	1	0	12761	28	0	43.3865	0	0
UL	0.195732	19	5	2	7	6	1	1	0	12761	28	0	43.4984 	0	0
DL	0.195875	19	5	3	1	6	1	1	0	12761	28	0	43.3339	0	0
UL	0.195982	19	5	3	7	6	1	1	0	12761	28	0	43.344 	0	0
DL	0.196125	19	6	0	1	6	1	1	0	12761	28	0	43.1945	0	0
UL	0.196232	19	6	0	7	6	1	1	0	12761	28	0	43.1138 	0	0
DL	0.196375	19	6	1	1	6	1	1	0	12761	28	0	42.9293	0	0
UL	0.196482	19	6	1	7	6	1	1	0	12761	28	0	43.0169 	0	0
DL	0.196625	19	6	2	1	6	1	1	0	12761	28	0	43.1269	0	0
UL	0.196732	19	6	2	7	6	1	1	0	12761	28	0	43.0947 	0	0
DL	0.196875	19	6	3	1	6	1	1	0	12761	28	0	43.2044	0	0
UL	0.196982	19	6	3	7	6	1	1	0	12761	28	0	42.824 	0	0
DL	0.197125	19	7	0	1	6	1	1	0	12761	28	0	42.6877	0	0
UL	0.197232	19	7	0	7	6	1	1	0	12761	28	0	42.8199 	0	0
DL	0.197375	19	7	1	1	6	1	1	0	12761	28	0	42.7004	0	0
UL	0.197482	19	7	1	7	6	1	1	0	12761	28	0	42.7654 	0	0
DL	0.197625	19	7	2	1	6	1	1	0	12761	28	0	42.7675	0	0
UL	0.197732	19	7	2	7	6	1	1	0	12761	28	0	42.6679 	0	0
DL	0.197875	19	7	3	1	6	1	1	0	12761	28	0	42.6163	0	0
UL	0.197982	19	7	3	7	6	1	1	0	12761	28	0	42.6707 	0	0
DL	0.198125	19	8	0	1	6	1	1	0	12761	28	0	42.733	0	0
UL	0.198232	19	8	0	7	6	1	1	0	12761	28	0	42.5213 	0	0
DL	0.198375	19	8	1	1	6	1	1	0	12761	28	0	42.6144	0	0
UL	0.198482	19	8	1	7	6	1	1	0	12761	28	0	42.5566 	0	0
DL	0.198625	19	8	2	1	6	1	1	0	12761	28	0	42.4253	0	0
UL	0.198732	19	8	2	7	6	1	1	0	12761	28	0	42.4044 	0	0
DL	0.198875	19	8	3	1	6	1	1	0	12761	28	0	42.3216	0	0
UL	0.198982	19	8	3	7	6	1	1	0	12761	28	0	42.4033 	0	0
DL	0.199125	19	9	0	1	6	1	1	0	12761	28	0	42.45	0	0
UL	0.199232	19	9	0	7	6	1	1	0	12761	28	0	42.5728 	0	0
DL	0.199375	19	9	1	1	6	1	1	0	12761	28	0	42.6571	0	0
UL	0.199482	19	9	1	7	6	1	1	0	12761	28	0	42.6868 	0	0
DL	0.199625	19	9	2	1	6	1	1	0	12761	28	0	42.5967	0	0
UL	0.199732	19	9	2	7	6	1	1	0	12761	28	0	42.7795 	0	0
DL	0.199875	19	9	3	1	6	1	1	0	12761	28	0	42.7648	0	0
UL	0.199982	19	9	3	7	6	1	1	0	12761	28	0	42.8768 	0	0
DL	0.200125	20	0	0	1	6	1	1	0	12761	28	0	7.88009	1	1
UL	0.200232	20	0	0	7	6	1	1	0	12761	28	0	7.81759 	1	1
DL	0.200375	20	0	1	1	6	1	1	0	12761	28	0	8.01453	1	1
UL	0.200482	20	0	1	7	6	1	1	0	12761	28	0	8.10671 	1	1
DL	0.200625	20	0	2	1	6	1	1	0	12761	28	0	8.03616	1	1
UL	0.200732	20	0	2	7	6	1	1	0	12761	28	0	8.22258 	1	1
DL	0.200875	20	0	3	1	6	1	1	0	12761	28	1	8.19998	1	1
DL	0.200982	20	0	3	7	6	1	1	0	12761	28	2	8.38647	0	0
DL	0.201125	20	1	0	1	6	1	1	0	12761	28	1	8.44327	1	1
DL	0.201232	20	1	0	7	6	1	1	0	12761	28	2	8.52324	0	0
DL	0.201375	20	1	1	1	6	1	1	0	12761	28	1	8.41476	1	1
DL	0.201482	20	1	1	7	6	1	1	0	12761	28	2	8.48432	0	0
DL	0.201625	20	1	2	1	6	1	1	0	12761	28	3	8.5223	1	1
UL	0.201696	20	1	2	7	4	1	1	0	1556	7	0	8.31631 	0	0.00059991
DL	0.201875	20	1	3	1	6	1	1	0	12761	28	3	8.28004	1	1
UL	0.201946	20	1	3	7	4	1	1	0	1556	7	0	8.26733 	0	0.00059991
DL	0.202125	20	2	0	1	6	1	1	0	12761	28	3	8.2422	1	1
UL	0.202196	20	2	0	7	4	1	1	0	1556	7	0	8.1745 	0	0.00059991
DL	0.202375	20	2	1	1	6	1	1	0	2015	6	0	8.07599	0	0
UL	0.202482	20	2	1	7	6	1	1	0	2333	7	0	8.20266 	0	0.00089973
DL	0.202625	20	2	2	1	6	1	1	0	2015	6	0	8.02736	0	0
UL	0.202732	20	2	2	7	6	1	1	0	2333	7	0	8.04646 	0	0.00089973
DL	0.202875	20	2	3	1	6	1	1	0	2015	6	1	8.08675	0	0
DL	0.202982	20	2	3	7	6	1	1	0	2015	6	2	7.86998	0	0
DL	0.203125	20	3	0	1	6	1	1	0	2015	6	0	7.7062	0	0
UL	0.203232	20	3	0	7	6	1	1	0	2333	7	0	7.47164 	1	0.549832
DL	0.203375	20	3	1	1	6	1	1	0	2015	6	0	7.64282	0	0
UL	0.203482	20	3	1	7	6	1	1	0	2333	7	0	7.86136 	0	0.00089973
DL	0.203625	20	3	2	1	6	1	1	0	2015	6	0	7.77888	0	0
UL	0.203732	20	3	2	7	6	1	1	0	2333	7	0	7.75874 	0	0.00089973
DL	0.203839	20	3	3	1	4	1	1	0	1342	6	0	7.7211	0	0
UL	0.203946	20	3	3	5	6	1	1	0	2333	7	1	7.76596 	0	0
DL	0.204125	20	4	0	1	6	1	1	0	2015	6	0	7.59267	0	0
UL	0.204232	20	4	0	7	6	1	1	0	2333	7	0	7.76602 	0	0.00089973
DL	0.204375	20	4	1	1	6	1	1	0	2015	6	0	8.05872	0	0
UL	0.204482	20	4	1	7	6	1	1	0	2333	7	0	8.10821 	0	0.00089973
DL	0.204625	20	4	2	1	6	1	1	0	2015	6	0	8.15701	0	0
UL	0.204732	20	4	2	7	6	1	1	0	2333	7	0	8.386 	0	0.00089973
DL	0.204875	20	4	3	1	6	1	1	0	2015	6	0	8.62603	0	0
UL	0.204982	20	4	3	7	6	1	1	0	2333	7	0	8.65661 	0	0.00089973
DL	0.205125	20	5	0	1	6	1	1	0	2015	6	0	8.77821	0	0
UL	0.205232	20	5	0	7	6	1	1	0	2333	7	0	8.75515 	0	0.00089973
DL	0.205375	20	5	1	1	6	1	1	0	2015	6	0	8.70716	0	0
UL	0.205482	20	5	1	7	6	1	1	0	2333	7	0	8.78985 	0	0
DL	0.205625	20	5	2	1	6	1	1	0	2015	6	0	8.81998	0	0
